Data_Type,Run_Name,Fault_Name,Time_Step,TIME,S1V1,S1V2,S1V3,S1V4,S1V5,S1I1,S1I2,S1I3,S1I4,S1I5,S1P1,S1P2,S1P3,S1P4,S1P5,S2V1,S2V2,S2V3,S2V4,S2V5,S2I1,S2I2,S2I3,S2I4,S2I5,S2P1,S2P2,S2P3,S2P4,S2P5,S3V1,S3V2,S3V3,S3V4,S3V5,S4V1,S4V2,S4V3,S4V4,S4V5,S34PV1,S34PV2,S34PV3,S34PV4,S34PV5,S3I1,S3I2,S3I3,S3I4,S3I5,S4I1,S4I2,S4I3,S4I4,S4I5,S34PI1,S34PI2,S34PI3,S34PI4,S34PI5,S34V1,S34V2,S34V3,S34V4,S34V5,S34I1,S34I2,S34I3,S34I4,S34I5
calibration,3308,Normal,6,30.98047,147.2262,6.303546,4.635377,2.034628,1.342719,2.630359,0.004008805,0.002754324,0.0008871867,0.0001468977,3.54,-104.96,144.46,142.28,-157.26,86.4938,5.169934,4.05028,1.842829,1.120689,1.652019,0.0007925288,0.000177221,4.576304e-05,2.621289e-05,-3.950001,-12.59,155.27,-133.3,19.01,686.3336,18.05656,4.633777,2.685252,1.698185,483.4871,6.791801,1.548763,0.5539683,0.1133665,173.0,69.89,-159.0,60.31,118.8,6.8828,0.04318321,0.01307721,0.001093994,0.00444135,8.030913,0.03689903,0.02241377,0.00484189,0.0006737753,-1.749999,56.39,72.96,165.5,132.1,683.6453,18.96012,5.187668,2.746501,172.2729,14.53785,0.06005111,0.01487846,0.003814559,0.004316809
calibration,3308,Normal,7,34.10938,147.2262,6.247913,4.627912,2.046374,1.338089,2.624309,0.004050559,0.002760672,0.0008841275,0.0001485987,3.4,-105.66,144.06,141.68,-157.06,86.99317,5.181851,4.05028,1.828037,1.11554,1.663471,0.0007603526,0.0001778341,4.634628e-05,2.466124e-05,-4.09,176.53,154.87,-135.7,21.21,687.1244,18.05656,4.633777,2.685252,1.696231,483.1534,6.745046,1.545201,0.5546065,0.1112974,173.0,70.56,-159.1,59.37,117.7,6.8828,0.04309878,0.01307721,0.001092735,0.00444135,8.019825,0.03689903,0.02241377,0.004881069,0.0006768854,-1.749999,56.52,72.96,165.5,132.6,684.4544,18.95794,5.188306,2.745353,172.2737,14.527,0.05998423,0.01487846,0.00385475,0.00431647
calibration,3308,Normal,8,37.24219,147.2262,6.313715,4.639114,2.034628,1.333476,2.633389,0.004027309,0.002763853,0.000882094,0.0001468977,3.8,-105.26,144.36,142.08,-158.46,86.09643,5.181851,4.059617,1.836475,1.114256,1.642537,0.0007473347,0.0001794796,4.518717e-05,2.567526e-05,-4.16,175.03,151.07,-129.6,17.07,686.3336,18.05656,4.630577,2.685252,1.696231,484.0442,6.942005,1.552333,0.5571665,0.1145473,173.0,69.89,-159.0,59.77,116.0,6.893902,0.04322799,0.01430589,0.001092735,0.004451588,8.019825,0.03711205,0.02241377,0.004847469,0.0006800095,-1.749999,56.25,72.82999,165.4,132.1,683.5865,18.9623,5.187665,2.747156,172.2737,14.53778,0.06023587,0.01457887,0.003821277,0.00432625
calibration,3308,Normal,9,40.42188,147.2262,6.278197,4.649807,2.041667,1.342719,2.633389,0.004027309,0.002767036,0.0008892316,0.0001501464,3.8,-105.16,145.36,142.88,-156.76,86.69324,5.199781,4.054945,1.847077,1.116825,1.650119,0.0007656232,0.0001755962,4.576304e-05,2.517763e-05,-4.16,175.73,-33.17,-131.0,17.47,687.1244,18.04056,4.637513,2.682163,1.696231,483.7658,6.768384,1.543423,0.5571665,0.1127158,173.0,70.89,-159.0,59.84,119.9,6.893902,0.04318321,0.01307721,0.001096516,0.00444135,8.030913,0.03732631,0.02241377,0.004869844,0.0006847232,-1.749999,56.19,73.03,165.6,132.1,684.4453,18.94089,5.194601,2.743052,172.2737,14.54863,0.06035104,0.01487846,0.003840081,0.004315624
calibration,3308,Normal,10,43.55078,146.8875,6.339207,4.660527,2.046374,1.342719,2.633389,0.003999587,0.002760672,0.0008861657,0.0001501464,3.8,-104.56,145.86,142.78,-157.56,86.69324,5.20577,4.036315,1.842829,1.119399,1.640647,0.0007473347,0.0001801006,4.518717e-05,2.517763e-05,-4.290001,176.23,153.87,-131.7,18.34,687.1244,18.07237,4.633777,2.685252,1.698185,483.1534,6.77618,1.557704,0.5444838,0.1152086,173.0,70.89,-159.0,59.51,118.6,6.8828,0.04327279,0.01427299,0.001096516,0.004451588,8.030913,0.03724046,0.02249132,0.004903599,0.0006870921,-1.749999,55.98,72.96,165.6,132.3,684.4422,18.98134,5.178185,2.747524,172.2729,14.53785,0.06036144,0.01464636,0.003873709,0.004325488
calibration,3308,Normal,11,46.69141,146.5498,6.354552,4.668045,2.051091,1.345814,2.636422,0.00398121,0.002773415,0.0008871867,0.0001491128,4.0,-104.06,146.86,143.08,-155.86,87.39472,5.235823,4.106624,1.866315,1.133666,1.625605,0.0007507839,0.0001823959,4.758993e-05,2.466124e-05,-4.690001,178.03,149.87,-134.2,22.28,688.8666,18.10423,4.607179,2.666767,1.694279,488.1855,6.966024,1.621754,0.5847698,0.1158737,173.0,70.02,-159.2,59.37,119.5,6.936896,0.04335757,0.01307721,0.001152166,0.004737127,8.109889,0.03890585,0.02376922,0.005413959,0.0007542495,-1.55,52.98,74.57,167.9,134.5,686.11,19.0523,5.191867,2.729419,172.2746,14.66763,0.06160865,0.01601973,0.004330884,0.00460053
calibration,3308,Normal,12,49.87109,144.7055,6.960412,5.125485,2.293428,1.425559,2.682346,0.003985795,0.002789426,0.0008933361,0.0001581303,5.875,-104.66,148.56,144.38,-156.96,88.30495,6.165738,4.819867,2.192729,1.273459,1.606997,0.0007387798,0.0001764067,4.634628e-05,2.517763e-05,-7.16,-12.79,149.07,-141.5,12.86,698.2089,18.27901,4.455897,2.621109,1.684554,498.8673,7.447062,1.717849,0.6614316,0.1067788,173.0,68.08,-159.8,57.97,118.3,7.001889,0.04337755,0.01301712,0.001195405,0.004948972,8.211358,0.04064574,0.02480361,0.005721567,0.0008026295,-1.349999,48.7,77.17,169.4,137.0,695.2637,19.28561,5.117238,2.678743,172.2787,14.82999,0.0628804,0.01693354,0.004597509,0.004804797
calibration,3308,Normal,13,53.0,146.5498,7.235772,5.335621,2.409823,1.443727,2.651642,0.004004193,0.002783012,0.0009016023,0.0001538208,5.34,-106.56,148.26,142.88,-161.36,89.84318,6.340669,4.944644,2.256757,1.286723,1.577667,0.0007430448,0.0001815579,4.758993e-05,2.415544e-05,-7.43,176.33,-31.23,-145.1,15.06,699.9792,18.34258,4.408949,2.606064,1.678746,501.8048,7.655701,1.759888,0.6737285,0.1120688,173.0,67.88,-159.8,57.03,119.6,7.034209,0.04337755,0.01269156,0.00121064,0.005006278,8.267323,0.0417364,0.0255573,0.005963689,0.0008298793,-1.21,46.83,77.77,170.3,137.2,696.9523,19.3749,5.082586,2.666642,172.2811,14.91612,0.06367945,0.01772098,0.004824793,0.004858694
calibration,3308,Normal,14,56.12891,145.5408,7.322087,5.371987,2.426526,1.442066,2.666951,0.003972053,0.002815237,0.0008974597,0.0001479159,6.343,-104.96,149.06,142.08,-164.96,88.50855,6.408922,4.982932,2.264566,1.291175,1.601456,0.0007336943,0.000178655,4.758993e-05,2.567526e-05,-6.960001,177.03,-28.23,-143.7,12.66,700.7857,18.35848,4.382128,2.597078,1.676814,502.4408,7.490055,1.772087,0.6982083,0.1093918,173.0,68.55,-159.9,56.5,123.3,7.044742,0.04337755,0.01245991,0.001224658,0.005070082,8.2902,0.04221968,0.02597257,0.006151982,0.0008531296,-1.21,45.76,78.31,171.0,137.8,697.8235,19.39827,5.080242,2.656176,172.282,14.94873,0.06403627,0.0181867,0.004999556,0.004919427
calibration,3308,Normal,15,59.26172,145.5408,7.434211,5.455505,2.474486,1.457085,2.670023,0.003999587,0.002799078,0.0008974597,0.0001527618,6.477,-105.66,149.26,142.78,-161.86,86.69324,6.583928,5.118999,2.34145,1.325822,1.633108,0.0007104197,0.0001747894,4.634628e-05,2.567526e-05,-5.02,178.23,148.67,-145.9,8.45,703.3721,18.40616,4.341452,2.591105,1.66719,505.109,7.655701,1.802955,0.7103707,0.1093918,173.0,68.68,-160.2,54.83,131.6,7.065862,0.04337755,0.01213431,0.001238839,0.005128791,8.324627,0.04280701,0.02633389,0.00631706,0.000876022,-1.079999,44.22,79.24,171.7,139.0,700.345,19.46486,5.051727,2.650206,172.286,15.00291,0.06447212,0.01865282,0.005151033,0.004975203
calibration,3308,Normal,16,62.39063,146.2126,7.658345,5.608348,2.573268,1.473958,2.660816,0.003958358,0.002783012,0.0009005647,0.000154887,6.878,-106.56,150.06,142.78,-162.36,86.89305,6.997373,5.466823,2.523393,1.372414,1.625605,0.0007178191,0.0001650118,4.576304e-05,2.621289e-05,-6.16,177.13,-30.7,-151.6,5.839,708.4926,18.46973,4.224109,2.56735,1.642423,512.4897,8.007279,1.905395,0.7673349,0.1353583,173.0,67.21,-160.6,52.42,141.5,7.13124,0.04337755,0.01096516,0.001275014,0.005260354,8.425874,0.04513516,0.02786217,0.006910589,0.0009440936,-0.8100004,39.68,82.25,173.8,141.2,705.3279,19.59165,4.991342,2.640969,172.2966,15.16543,0.06622288,0.02062486,0.005709491,0.005098925
calibration,3308,Normal,17,65.51953,145.8764,8.050724,5.847698,2.710098,1.479058,2.670023,0.003972053,0.002805531,0.0008995286,0.0001432237,7.947,-107.26,149.46,139.48,-170.86,88.40669,7.289286,5.607058,2.582171,1.383519,1.586774,0.0006792272,0.0001717967,4.875453e-05,2.621289e-05,-7.1,-13.46,150.47,-151.8,2.831,709.3083,18.46973,4.257308,2.582172,1.661442,512.1945,7.952157,1.85774,0.7227448,0.11912,173.0,66.81,-160.5,54.16,145.0,7.07726,0.04337755,0.01207856,0.00123599,0.005087624,8.313133,0.04275777,0.02615261,0.006109631,0.0008365947,-1.009999,43.82,79.91,171.5,138.3,706.1652,19.56211,4.979957,2.64669,172.2885,15.00272,0.06443549,0.01851226,0.004946825,0.00493829
calibration,3308,Normal,18,68.66016,148.4174,7.219962,5.314164,2.365838,1.419009,2.612252,0.004121118,0.002751154,0.0009036807,0.0001425657,4.14,-110.06,145.86,139.38,-167.76,89.84318,5.908606,4.543965,2.046374,1.198078,1.574037,0.0007261313,0.0001914322,4.875453e-05,2.621289e-05,-3.889999,176.13,152.87,-144.5,11.79,692.2853,18.1677,4.577043,2.672915,1.700141,490.5518,7.087367,1.612445,0.6194196,0.1133665,173.0,68.48,-159.4,62.11,118.0,6.893902,0.04297491,0.01307721,0.001091478,0.00443624,8.042017,0.03706935,0.02236222,0.004753516,0.0006784454,-1.749999,55.98,73.16,165.5,132.3,689.481,19.10992,5.196377,2.734171,172.2721,14.55949,0.06000583,0.01483577,0.003728849,0.004311249
calibration,3308,Normal,19,71.78906,147.2262,6.237851,4.591822,2.018297,1.333476,2.627331,0.003999587,0.002751154,0.0008892316,0.0001479159,3.8,-104.66,147.06,144.68,-155.96,89.22472,5.063899,3.962644,1.792606,1.100234,1.608848,0.0008035538,0.000177221,4.699103e-05,2.517763e-05,-5.83,177.03,-34.98,-136.4,18.61,685.4648,18.04056,4.650878,2.685252,1.698185,483.1534,6.77618,1.548763,0.5963278,0.1048299,173.0,69.22,-159.1,63.78,47.39,6.872506,0.04318321,0.01307721,0.001083964,0.004405701,8.019825,0.0369841,0.02236222,0.00484189,0.0006815771,-1.749999,57.05,72.23,165.2,131.6,682.7827,18.94415,5.247123,2.741773,172.2729,14.51701,0.0601107,0.01483577,0.00382381,0.004280733
calibration,3308,Normal,20,74.92188,146.2126,6.237851,4.573356,2.011338,1.333476,2.648591,0.003962918,0.002770225,0.0008841275,0.0001496287,4.14,-102.86,147.86,145.68,-154.96,89.22472,5.011699,3.967208,1.786426,1.097704,1.601456,0.0008044798,0.0001778341,4.699103e-05,2.670023e-05,-5.889999,177.33,152.77,-131.7,18.87,685.4648,18.04056,4.654093,2.691442,1.698185,482.8751,6.87836,1.545201,0.5922226,0.1003425,173.0,69.15,-159.0,63.58,42.24,6.872506,0.04318321,0.01307721,0.001083964,0.004405701,8.019825,0.03689903,0.02236222,0.00484189,0.0006815771,-1.749999,57.12,72.09,165.2,131.5,682.7427,18.94198,5.246233,2.745482,172.2729,14.51701,0.06005111,0.01483577,0.00382381,0.004280733
calibration,3308,Normal,21,78.05078,146.2126,6.232826,4.562838,2.011338,1.335012,2.648591,0.003958358,0.002767036,0.0008902561,0.0001485987,4.14,-102.76,147.86,145.48,-154.36,89.12204,5.040633,3.967208,1.792606,1.101502,1.606997,0.0008081931,0.000178655,4.758993e-05,2.567526e-05,-6.09,177.53,153.07,-131.3,18.41,685.4648,18.04056,4.657309,2.691442,1.698185,482.8751,6.791801,1.552333,0.5983909,0.1003425,173.0,69.15,-159.1,64.18,90.5,6.872506,0.04318321,0.01307721,0.001083964,0.004400632,8.019825,0.03689903,0.02236222,0.00484189,0.0006823624,-1.81,57.12,72.28999,165.2,131.8,682.7766,18.94633,5.255617,2.745482,172.2729,14.51701,0.06005111,0.01483577,0.00382381,0.004275641
calibration,3308,Normal,22,81.17969,146.2126,6.232826,4.573356,2.011338,1.335012,2.648591,0.003949254,0.002770225,0.0008871867,0.0001485987,4.07,-102.66,147.86,145.58,-154.96,89.32749,5.069732,3.95353,1.790544,1.097704,1.605148,0.000818493,0.000177221,4.699103e-05,2.466124e-05,-6.09,177.03,-33.71,-130.4,16.73,685.4648,18.04056,4.660528,2.691442,1.698185,482.8751,6.745046,1.552333,0.6032328,0.1016213,173.0,69.62,-159.2,64.12,44.98,6.872506,0.04320809,0.01307721,0.001083964,0.004400632,8.019825,0.03689903,0.02236222,0.00483632,0.0006823624,-1.749999,57.05,72.09,165.2,131.8,682.7949,18.94633,5.263677,2.746188,172.2729,14.51701,0.06007082,0.01483577,0.003818261,0.004275641
calibration,3308,Normal,23,84.30859,146.2126,6.237851,4.566516,2.011338,1.335012,2.648591,0.003958358,0.002770225,0.0008892316,0.0001501464,4.14,-102.86,147.66,145.48,-154.76,89.53342,5.075572,3.98552,1.790544,1.101502,1.605148,0.0008156711,0.000177221,4.819645e-05,2.517763e-05,-6.09,176.63,-34.38,-132.1,17.8,685.4648,18.04056,4.660528,2.691442,1.698185,482.8751,6.87836,1.548763,0.584097,0.1029165,173.0,69.82,-159.2,64.05,43.44,6.872506,0.04316333,0.01455509,0.001082717,0.004400632,8.019825,0.03685658,0.02236222,0.004830754,0.0006768854,-1.81,57.19,72.09,165.2,131.6,682.7427,18.94415,5.244544,2.746902,172.2729,14.51701,0.06000564,0.01449037,0.003813866,0.004276226
calibration,3308,Normal,24,87.44141,145.5408,6.171416,4.515284,1.983741,1.322772,2.660816,0.003972053,0.002783012,0.0008882086,0.0001458865,3.94,-102.26,147.66,145.78,-155.36,89.63654,4.965752,3.899285,1.765977,1.090147,1.597773,0.000840456,0.0001764067,4.576304e-05,2.466124e-05,-7.23,177.13,-35.38,-126.4,17.4,684.5972,18.00882,4.677729,2.700754,1.698185,481.7093,6.752816,1.539873,0.5861179,0.1029165,173.0,70.29,-159.1,63.92,89.96,6.861437,0.04293041,0.01307721,0.001074027,0.004355269,7.996774,0.03651867,0.02213171,0.004758993,0.0006722256,-1.88,57.86,71.89,164.8,131.2,681.9243,18.90705,5.263765,2.75621,172.2729,14.48371,0.05958461,0.01464556,0.003750392,0.004231898
calibration,3308,Normal,25,90.57031,145.8764,6.150846,4.511646,1.981459,1.322772,2.654698,0.00398121,0.002779809,0.0008882086,0.0001491128,3.87,-102.46,147.26,145.28,-155.06,89.53342,4.9772,3.903777,1.765977,1.08764,1.597773,0.0008709938,0.000177221,4.758993e-05,2.517763e-05,-7.23,-13.33,155.47,-125.6,17.47,684.5972,18.02478,4.670734,2.700754,1.698185,481.7093,6.799625,1.536332,0.601153,0.1016213,173.0,69.89,-159.1,64.25,43.44,6.861437,0.04295018,0.01460545,0.001076502,0.004365309,7.996774,0.03656074,0.02213171,0.004764474,0.0006706795,-1.88,57.79,72.03,164.9,131.5,681.9059,18.92082,5.271803,2.755495,172.2729,14.48371,0.05962969,0.01430518,0.003753569,0.004241985
calibration,3308,Normal,26,93.69922,145.8764,6.166445,4.518924,1.983741,1.325822,2.654698,0.003985795,0.002783012,0.0008861657,0.0001479159,3.87,-102.46,147.46,145.58,-155.06,89.63654,4.982932,3.912776,1.770047,1.090147,1.597773,0.0008346706,0.000178655,4.576304e-05,2.567526e-05,-7.23,176.33,155.67,-129.6,15.26,684.5972,18.02478,4.670734,2.694543,1.698185,481.9865,6.675519,1.543423,0.5820829,0.09965176,173.1,69.82,-159.1,64.32,89.03,6.872506,0.04318321,0.01307721,0.001083964,0.004400632,8.019825,0.03685658,0.02233649,0.004830754,0.0006792272,-1.81,57.19,72.03,165.2,131.8,681.9545,18.92515,5.252736,2.7482,172.3729,14.51701,0.06002139,0.01481448,0.003812715,0.004275975
calibration,3308,Normal,27,96.83203,146.2126,6.237851,4.577043,2.013655,1.335012,2.645545,0.003953803,0.002763853,0.0008892316,0.0001496287,4.07,-102.86,147.86,145.48,-154.86,88.00049,5.058072,3.98552,1.798809,1.106586,1.623735,0.0008308355,0.0001747894,4.576304e-05,2.670023e-05,-5.690001,178.23,-34.24,-129.0,18.14,685.4648,18.04056,4.660528,2.691442,1.698185,483.1534,6.791801,1.548763,0.5970146,0.1023257,173.0,70.29,-159.2,63.98,87.76,6.872506,0.04322799,0.01455509,0.001085213,0.004400632,8.019825,0.03689903,0.02241377,0.00484189,0.0006800095,-1.81,57.05,72.23,165.2,131.7,682.7766,18.94415,5.257459,2.746576,172.2729,14.51701,0.0600866,0.01453004,0.003822658,0.004275892
calibration,3308,Normal,28,99.96094,146.2126,6.24288,4.580733,2.013655,1.338089,2.651642,0.003958358,0.002773415,0.0008892316,0.0001491128,4.2,-102.66,148.06,145.68,-154.86,87.79813,5.075572,3.971778,1.792606,1.105312,1.625605,0.000809124,0.0001747894,4.395567e-05,2.621289e-05,-5.690001,178.33,-34.91,-133.7,18.47,685.4648,18.04056,4.657309,2.685252,1.700141,483.1534,6.87836,1.554122,0.5956414,0.1042281,173.0,68.95,-159.2,63.92,44.85,6.872506,0.04327279,0.01307721,0.001087715,0.004405701,8.019825,0.0369841,0.02241377,0.004853052,0.0006823624,-1.749999,56.99,72.23,165.2,131.9,682.7427,18.94742,5.252868,2.741441,172.2721,14.51701,0.06018165,0.01487846,0.00383147,0.00428065
calibration,3309,Normal,1,15.33203,146.5498,6.492096,4.711237,2.074842,1.358267,2.648591,0.003976628,0.002773415,0.0008882086,0.0001506659,4.27,-103.36,147.26,144.18,-155.26,87.59615,5.357782,4.173352,1.883584,1.144156,1.625605,0.000797104,0.0001747894,4.518717e-05,2.517763e-05,-6.83,-13.0,152.67,-130.4,17.8,688.8666,18.08819,4.610363,2.672915,1.694279,486.4464,6.91807,1.579374,0.5727761,0.1172154,173.0,70.89,-159.0,59.77,122.6,6.905023,0.0430145,0.01307721,0.00110031,0.004492778,8.042017,0.03741235,0.02264722,0.004943277,0.0006870921,-1.749999,55.52,73.7,165.9,132.6,686.1288,19.01037,5.183059,2.736309,172.2746,14.57028,0.06027868,0.0150725,0.003909739,0.004366195
calibration,3309,Normal,2,18.46094,147.2262,6.385353,4.660527,2.051091,1.341174,2.630359,0.004013424,0.002767036,0.0008841275,0.0001437193,3.47,-104.46,144.06,142.18,-159.36,86.79308,5.211767,4.068975,1.847077,1.128457,1.646323,0.0007771684,0.0001794796,4.33526e-05,2.517763e-05,-3.75,-11.73,-32.84,-132.7,15.8,687.1244,18.05656,4.640717,2.682163,1.698185,484.3785,6.91011,1.561295,0.5597381,0.1100234,173.0,70.02,-159.1,59.77,123.5,6.8828,0.0430591,0.01420741,0.001091478,0.004456717,8.030913,0.0369841,0.02236222,0.004869844,0.0006792272,-1.679999,56.12,73.1,165.5,132.4,684.3898,18.96777,5.200377,2.741559,172.2729,14.53785,0.06001249,0.01455888,0.003844728,0.004331404
calibration,3309,Normal,3,21.64063,147.3957,6.268086,4.624183,2.039318,1.335012,2.62129,0.004036594,0.002757496,0.0008892316,0.0001442165,3.34,-104.76,144.46,142.48,-157.26,87.59615,5.187822,4.068975,1.840708,1.109137,1.640647,0.0008044798,0.0001733864,4.634628e-05,2.567526e-05,-7.23,-11.73,-32.04,-66.88,16.53,686.3336,18.05656,4.640717,2.691442,1.696231,482.8751,6.729534,1.539873,0.5610285,0.1145473,173.0,70.15,-159.0,60.11,2.805,6.8828,0.04295018,0.01307721,0.001091478,0.004456717,8.008752,0.03706935,0.02233649,0.004977543,0.0006886761,-1.679999,56.32,73.3,165.8,132.1,683.6697,18.95469,5.201667,2.753342,172.2737,14.51617,0.0599863,0.01481448,0.003952033,0.004330387
calibration,3309,Normal,4,24.76953,146.2126,6.308629,4.631643,2.039318,1.342719,2.651642,0.003972053,0.002786217,0.0008851462,0.000147406,4.34,-102.76,147.26,143.88,-155.26,87.39472,5.163986,4.068975,1.819638,1.116825,1.64822,0.0007594778,0.0001778341,4.699103e-05,2.415544e-05,-4.16,176.43,-32.91,-131.0,18.74,686.3336,18.04056,4.647132,2.685252,1.696231,483.7658,6.91807,1.557704,0.5552453,0.1145473,173.0,69.69,-159.0,59.57,117.0,6.893902,0.0431236,0.01307721,0.001093994,0.00443624,8.042017,0.03724046,0.02246544,0.004931908,0.0006886761,-1.749999,56.12,73.03,165.8,132.3,683.5958,18.94961,5.2023,2.747156,172.2737,14.55949,0.06024358,0.01492131,0.00390424,0.004310154
calibration,3309,Normal,5,27.91016,146.2126,6.308629,4.631643,2.039318,1.338089,2.654698,0.00398121,0.002763853,0.0008871867,0.0001496287,4.27,-103.66,145.76,144.08,-156.66,86.89305,5.211767,4.078355,1.836475,1.119399,1.642537,0.0007533818,0.0001747894,4.634628e-05,2.466124e-05,-4.620001,175.53,152.17,-128.4,21.08,687.1244,18.05656,4.630577,2.685252,1.694279,484.0442,6.934019,1.561295,0.5597381,0.1127158,173.0,69.75,-159.0,59.57,116.2,6.893902,0.04324789,0.01307721,0.001093994,0.00446699,8.042017,0.0369841,0.02259514,0.004903599,0.0006823624,-1.749999,56.25,73.1,165.6,132.4,684.3804,18.96777,5.190237,2.74614,172.2746,14.55949,0.06016193,0.01502911,0.003876036,0.004341218
calibration,3309,Normal,6,31.03906,146.5498,6.359675,4.639114,2.039318,1.342719,2.6425,0.003985795,0.002773415,0.0008851462,0.0001496287,3.94,-103.56,145.66,143.08,-156.36,86.69324,5.181851,4.068975,1.828037,1.120689,1.659644,0.0007525148,0.0001733864,4.456717e-05,2.466124e-05,-4.690001,176.13,-30.97,-136.3,19.74,687.1244,18.05656,4.637513,2.685252,1.696231,484.0442,6.942005,1.566697,0.5590942,0.1093918,173.0,70.49,-159.0,60.04,120.4,6.893902,0.04314346,0.01307721,0.001096516,0.00443624,8.042017,0.03706935,0.02249132,0.004886692,0.0006831483,-1.749999,56.32,72.96,165.6,132.2,684.3773,18.97107,5.196529,2.744298,172.2737,14.55949,0.06013904,0.01494279,0.003856865,0.004310743
calibration,3309,Normal,7,34.17188,147.2262,6.308629,4.653556,2.048731,1.342719,2.645545,0.003994984,0.002773415,0.0008871867,0.000147406,3.8,-104.26,146.16,143.48,-157.16,86.79308,5.199781,4.073662,1.836475,1.120689,1.650119,0.0007727073,0.0001755962,4.634628e-05,2.621289e-05,-4.620001,175.03,151.47,-131.3,17.6,686.3336,18.05656,4.637513,2.682163,1.696231,484.0442,6.752816,1.561295,0.5546065,0.1165427,173.0,70.42,-159.0,59.31,118.0,6.893902,0.04318321,0.01307721,0.001091478,0.004451588,8.030913,0.0371976,0.02233649,0.004931908,0.0006855118,-1.749999,56.25,72.82999,165.6,132.4,683.6605,18.96777,5.192041,2.745177,172.2737,14.54863,0.06026054,0.01481448,0.003906562,0.004325657
calibration,3309,Normal,8,37.30078,146.5498,6.369934,4.675035,2.048731,1.335012,2.633389,0.003967484,0.002783012,0.0008861657,0.000147406,3.87,-103.56,146.76,143.28,-157.36,86.89305,5.2298,4.106624,1.836475,1.120689,1.652019,0.0007771684,0.000177221,4.634628e-05,2.621289e-05,-4.76,176.93,154.77,-129.8,17.2,687.1244,18.05656,4.637513,2.682163,1.696231,484.3785,6.942005,1.570309,0.5662197,0.1145473,173.0,69.62,-159.0,59.51,119.0,6.893902,0.04329272,0.01432237,0.001092735,0.004472136,8.042017,0.03732631,0.02241377,0.00493759,0.0006823624,-1.679999,55.98,72.75999,165.6,132.4,684.3773,18.97327,5.203653,2.744068,172.2737,14.55949,0.06043752,0.01457552,0.003911064,0.004346305
calibration,3309,Normal,9,40.42969,146.5498,6.344318,4.678805,2.039318,1.348916,2.639459,0.003990388,0.002779809,0.0008861657,0.0001479159,4.0,-103.26,147.36,143.48,-155.36,86.3943,5.181851,4.068975,1.849204,1.120689,1.653922,0.000783457,0.0001747894,4.518717e-05,2.466124e-05,-4.690001,-10.92,151.77,-136.3,18.94,687.1244,18.05656,4.637513,2.685252,1.696231,484.3785,6.934019,1.566697,0.5681787,0.1138898,173.0,69.62,-159.0,59.51,120.0,6.893902,0.04318321,0.01307721,0.001096516,0.00446699,8.042017,0.03732631,0.02246544,0.004954672,0.0006870921,-1.749999,56.12,72.96,165.8,132.4,684.3804,18.97107,5.205612,2.746791,172.2737,14.55949,0.06035104,0.01492131,0.003924594,0.004340708
